Month,Sex,Age group,NSW,Vic,Qld,WA,SA,Tas,ACT,NT,National
APR23,Male,40-44 years,638.0,1056.0,481.0,181.0,201.0,103.0,64.0,105.0,2822.0
APR23,Male,45-49 years,566.0,1021.0,418.0,180.0,169.0,93.0,70.0,79.0,2589.0
APR23,Male,50-54 years,563.0,842.0,381.0,195.0,143.0,84.0,65.0,102.0,2368.0
APR23,Male,55-59 years,398.0,608.0,245.0,124.0,94.0,81.0,39.0,87.0,1672.0
APR23,Male,60-64 years,272.0,334.0,158.0,80.0,65.0,57.0,17.0,56.0,1039.0
APR23,Male,65+ years,373.0,536.0,225.0,109.0,72.0,127.0,28.0,69.0,1538.0
APR23,Male,All Males,9012.0,12565.0,6195.0,2373.0,2700.0,1142.0,783.0,1119.0,35829.0
APR23,Total,0-4 years,2146.0,2218.0,1605.0,631.0,679.0,118.0,150.0,235.0,7777.0
APR23,Total,5-9 years,1846.0,2232.0,1459.0,497.0,534.0,82.0,146.0,189.0,6983.0
APR23,Total,10-14 years,1645.0,1857.0,1164.0,422.0,435.0,64.0,107.0,171.0,5858.0
APR23,Total,15-17 years,1671.0,1349.0,868.0,304.0,423.0,157.0,87.0,105.0,4955.0
APR23,Total,18-19 years,1414.0,1236.0,681.0,265.0,315.0,162.0,109.0,139.0,4316.0
APR23,Total,20-24 years,2810.0,2830.0,1548.0,579.0,760.0,315.0,207.0,264.0,9288.0
APR23,Total,25-29 years,1715.0,2734.0,1190.0,567.0,638.0,245.0,153.0,236.0,7454.0
APR23,Total,30-34 years,1678.0,3097.0,1268.0,667.0,635.0,216.0,183.0,285.0,8006.0
APR23,Total,35-39 years,1692.0,3225.0,1315.0,711.0,635.0,209.0,184.0,301.0,8259.0
APR23,Total,40-44 years,1723.0,2948.0,1228.0,669.0,531.0,208.0,151.0,282.0,7727.0
APR23,Total,45-49 years,1389.0,2393.0,963.0,546.0,427.0,180.0,127.0,251.0,6262.0
APR23,Total,50-54 years,1216.0,1872.0,806.0,476.0,303.0,158.0,109.0,216.0,5145.0
APR23,Total,55-59 years,752.0,1243.0,530.0,298.0,176.0,129.0,76.0,158.0,3358.0
APR23,Total,60-64 years,570.0,773.0,324.0,184.0,125.0,100.0,45.0,106.0,2224.0
APR23,Total,65+ years,761.0,1214.0,459.0,248.0,139.0,216.0,50.0,124.0,3208.0
APR23,Total,All Ages,23028.0,31221.0,15408.0,7064.0,6755.0,2559.0,1884.0,3062.0,90820.0
MAR23,Female,0-4 years,1166.0,1093.0,765.0,349.0,322.0,60.0,82.0,111.0,3944.0
MAR23,Female,5-9 years,901.0,1071.0,736.0,273.0,262.0,31.0,80.0,100.0,3451.0
MAR23,Female,10-14 years,967.0,920.0,612.0,230.0,227.0,37.0,50.0,103.0,3139.0
MAR23,Female,15-17 years,1137.0,798.0,518.0,188.0,275.0,110.0,63.0,86.0,3166.0
MAR23,Female,18-19 years,1024.0,750.0,475.0,206.0,223.0,112.0,80.0,105.0,2969.0
MAR23,Female,20-24 years,2063.0,1913.0,1177.0,467.0,522.0,218.0,141.0,223.0,6705.0
MAR23,Female,25-29 years,1339.0,2001.0,962.0,490.0,464.0,173.0,110.0,206.0,5731.0
MAR23,Female,30-34 years,1311.0,2362.0,985.0,617.0,489.0,142.0,116.0,219.0,6222.0
MAR23,Female,35-39 years,1263.0,2320.0,988.0,566.0,477.0,133.0,116.0,230.0,6077.0
MAR23,Female,40-44 years,1132.0,1939.0,783.0,491.0,356.0,125.0,94.0,196.0,5102.0
MAR23,Female,45-49 years,920.0,1437.0,585.0,378.0,275.0,92.0,59.0,169.0,3907.0
MAR23,Female,50-54 years,702.0,1120.0,421.0,287.0,178.0,80.0,49.0,126.0,2957.0
MAR23,Female,55-59 years,399.0,690.0,295.0,185.0,95.0,51.0,36.0,81.0,1832.0
MAR23,Female,60-64 years,303.0,480.0,184.0,99.0,68.0,43.0,27.0,47.0,1250.0
MAR23,Female,65+ years,441.0,681.0,235.0,150.0,76.0,96.0,27.0,56.0,1760.0
MAR23,Female,All Females,15068.0,19575.0,9721.0,4976.0,4309.0,1503.0,1130.0,2058.0,58212.0
MAR23,Male,0-4 years,1170.0,1143.0,914.0,331.0,379.0,57.0,73.0,133.0,4198.0
MAR23,Male,5-9 years,1041.0,1256.0,784.0,292.0,282.0,53.0,73.0,104.0,3882.0
MAR23,Male,10-14 years,857.0,981.0,670.0,211.0,219.0,30.0,61.0,73.0,3095.0
MAR23,Male,15-17 years,685.0,572.0,375.0,119.0,176.0,52.0,35.0,37.0,2050.0
MAR23,Male,18-19 years,500.0,500.0,253.0,74.0,117.0,44.0,32.0,42.0,1559.0
MAR23,Male,20-24 years,909.0,1020.0,485.0,150.0,273.0,117.0,70.0,57.0,3072.0
MAR23,Male,25-29 years,537.0,857.0,294.0,146.0,187.0,95.0,45.0,41.0,2193.0
MAR23,Male,30-34 years,517.0,990.0,373.0,132.0,213.0,84.0,71.0,65.0,2438.0
MAR23,Male,35-39 years,584.0,1153.0,409.0,178.0,216.0,96.0,68.0,94.0,2784.0
MAR23,Male,40-44 years,653.0,1150.0,482.0,200.0,206.0,93.0,65.0,102.0,2940.0
MAR23,Male,45-49 years,596.0,1092.0,424.0,201.0,171.0,97.0,74.0,79.0,2729.0
MAR23,Male,50-54 years,573.0,917.0,389.0,203.0,156.0,86.0,68.0,103.0,2485.0
MAR23,Male,55-59 years,417.0,615.0,267.0,129.0,98.0,88.0,39.0,95.0,1743.0
MAR23,Male,60-64 years,281.0,366.0,164.0,73.0,66.0,59.0,17.0,58.0,1082.0
MAR23,Male,65+ years,389.0,577.0,245.0,132.0,78.0,134.0,31.0,72.0,1657.0
MAR23,Male,All Males,9709.0,13189.0,6528.0,2571.0,2837.0,1185.0,822.0,1155.0,37907.0
MAR23,Total,0-4 years,2336.0,2236.0,1679.0,680.0,701.0,117.0,155.0,244.0,8142.0
MAR23,Total,5-9 years,1942.0,2327.0,1520.0,565.0,544.0,84.0,153.0,204.0,7333.0
MAR23,Total,10-14 years,1824.0,1901.0,1282.0,441.0,446.0,67.0,111.0,176.0,6234.0
MAR23,Total,15-17 years,1822.0,1370.0,893.0,307.0,451.0,162.0,98.0,123.0,5216.0
MAR23,Total,18-19 years,1524.0,1250.0,728.0,280.0,340.0,156.0,112.0,147.0,4528.0
MAR23,Total,20-24 years,2972.0,2933.0,1662.0,617.0,795.0,335.0,211.0,280.0,9777.0
MAR23,Total,25-29 years,1876.0,2858.0,1256.0,636.0,651.0,268.0,155.0,247.0,7924.0
MAR23,Total,30-34 years,1828.0,3352.0,1358.0,749.0,702.0,226.0,187.0,284.0,8660.0
MAR23,Total,35-39 years,1847.0,3473.0,1397.0,744.0,693.0,229.0,184.0,324.0,8861.0
MAR23,Total,40-44 years,1785.0,3089.0,1265.0,691.0,562.0,218.0,159.0,298.0,8042.0
MAR23,Total,45-49 years,1516.0,2529.0,1009.0,579.0,446.0,189.0,133.0,248.0,6636.0
MAR23,Total,50-54 years,1275.0,2037.0,810.0,490.0,334.0,166.0,117.0,229.0,5442.0
MAR23,Total,55-59 years,816.0,1305.0,562.0,314.0,193.0,139.0,75.0,176.0,3575.0
MAR23,Total,60-64 years,584.0,846.0,348.0,172.0,134.0,102.0,44.0,105.0,2332.0
MAR23,Total,65+ years,830.0,1258.0,480.0,282.0,154.0,230.0,58.0,128.0,3417.0
MAR23,Total,All Ages,24777.0,32764.0,16249.0,7547.0,7146.0,2688.0,1952.0,3213.0,96119.0
FEB23,Female,0-4 years,1154.0,1108.0,777.0,335.0,312.0,54.0,83.0,111.0,3931.0
FEB23,Female,5-9 years,892.0,1066.0,735.0,271.0,296.0,37.0,71.0,103.0,3467.0
FEB23,Female,10-14 years,939.0,926.0,626.0,207.0,237.0,38.0,51.0,109.0,3132.0
FEB23,Female,15-17 years,1059.0,771.0,508.0,187.0,267.0,98.0,69.0,83.0,3034.0
FEB23,Female,18-19 years,983.0,711.0,464.0,192.0,223.0,106.0,82.0,90.0,2845.0
FEB23,Female,20-24 years,1958.0,1890.0,1129.0,482.0,512.0,211.0,132.0,214.0,6507.0
FEB23,Female,25-29 years,1315.0,1963.0,903.0,454.0,453.0,165.0,112.0,209.0,5553.0
FEB23,Female,30-34 years,1261.0,2324.0,967.0,575.0,475.0,144.0,127.0,234.0,6085.0
FEB23,Female,35-39 years,1179.0,2253.0,936.0,557.0,464.0,143.0,117.0,232.0,5866.0
FEB23,Female,40-44 years,1109.0,1903.0,754.0,452.0,371.0,115.0,96.0,204.0,4989.0
FEB23,Female,45-49 years,887.0,1400.0,564.0,354.0,273.0,86.0,61.0,164.0,3786.0
FEB23,Female,50-54 years,654.0,1035.0,404.0,278.0,187.0,78.0,46.0,115.0,2790.0
FEB23,Female,55-59 years,372.0,654.0,272.0,178.0,99.0,54.0,37.0,88.0,1750.0
FEB23,Female,60-64 years,299.0,469.0,181.0,100.0,70.0,40.0,22.0,42.0,1219.0
FEB23,Female,65+ years,418.0,648.0,204.0,143.0,70.0,87.0,33.0,53.0,1656.0
FEB23,Female,All Females,14479.0,19121.0,9424.0,4765.0,4309.0,1456.0,1139.0,2051.0,56610.0
FEB23,Male,0-4 years,1186.0,1137.0,892.0,337.0,371.0,57.0,73.0,134.0,4185.0
FEB23,Male,5-9 years,1053.0,1228.0,779.0,273.0,277.0,43.0,72.0,103.0,3821.0
FEB23,Male,10-14 years,833.0,966.0,658.0,198.0,221.0,34.0,58.0,92.0,3055.0
FEB23,Male,15-17 years,642.0,577.0,389.0,117.0,156.0,51.0,33.0,40.0,2002.0
FEB23,Male,18-19 years,473.0,517.0,239.0,75.0,126.0,45.0,30.0,42.0,1542.0
FEB23,Male,20-24 years,896.0,969.0,482.0,130.0,276.0,102.0,67.0,56.0,2969.0
FEB23,Male,25-29 years,525.0,818.0,300.0,139.0,184.0,90.0,48.0,48.0,2146.0
FEB23,Male,30-34 years,529.0,976.0,332.0,123.0,212.0,86.0,64.0,73.0,2387.0
FEB23,Male,35-39 years,558.0,1129.0,395.0,167.0,205.0,88.0,62.0,85.0,2671.0
FEB23,Male,40-44 years,613.0,1140.0,453.0,170.0,211.0,104.0,66.0,97.0,2848.0
FEB23,Male,45-49 years,604.0,1075.0,417.0,194.0,177.0,88.0,65.0,79.0,2694.0
FEB23,Male,50-54 years,550.0,873.0,389.0,207.0,158.0,79.0,66.0,115.0,2428.0
FEB23,Male,55-59 years,401.0,613.0,251.0,128.0,104.0,85.0,36.0,87.0,1701.0
FEB23,Male,60-64 years,272.0,366.0,163.0,84.0,72.0,59.0,20.0,59.0,1094.0
FEB23,Male,65+ years,368.0,573.0,225.0,125.0,83.0,123.0,30.0,72.0,1597.0
FEB23,Male,All Males,9503.0,12957.0,6364.0,2467.0,2833.0,1134.0,790.0,1182.0,37140.0
FEB23,Total,0-4 years,2340.0,2245.0,1669.0,672.0,683.0,111.0,156.0,245.0,8116.0
FEB23,Total,5-9 years,1945.0,2294.0,1514.0,544.0,573.0,80.0,143.0,206.0,7288.0
FEB23,Total,10-14 years,1772.0,1892.0,1284.0,405.0,458.0,72.0,109.0,201.0,6187.0
FEB23,Total,15-17 years,1701.0,1348.0,897.0,304.0,423.0,149.0,102.0,123.0,5036.0
FEB23,Total,18-19 years,1456.0,1228.0,703.0,267.0,349.0,151.0,112.0,132.0,4387.0
FEB23,Total,20-24 years,2854.0,2859.0,1611.0,612.0,788.0,313.0,199.0,270.0,9476.0
FEB23,Total,25-29 years,1840.0,2781.0,1203.0,593.0,637.0,255.0,160.0,257.0,7699.0
FEB23,Total,30-34 years,1790.0,3300.0,1299.0,698.0,687.0,230.0,191.0,307.0,8472.0
FEB23,Total,35-39 years,1737.0,3382.0,1331.0,724.0,669.0,231.0,179.0,317.0,8537.0
FEB23,Total,40-44 years,1722.0,3043.0,1207.0,622.0,582.0,219.0,162.0,301.0,7837.0
FEB23,Total,45-49 years,1491.0,2475.0,981.0,548.0,450.0,174.0,126.0,243.0,6480.0
FEB23,Total,50-54 years,1204.0,1908.0,793.0,485.0,345.0,157.0,112.0,230.0,5218.0
FEB23,Total,55-59 years,773.0,1267.0,523.0,306.0,203.0,139.0,73.0,175.0,3451.0
FEB23,Total,60-64 years,571.0,835.0,344.0,184.0,142.0,99.0,42.0,101.0,2313.0
FEB23,Total,65+ years,786.0,1221.0,429.0,268.0,153.0,210.0,63.0,125.0,3253.0
FEB23,Total,All Ages,23982.0,32078.0,15788.0,7232.0,7142.0,2590.0,1929.0,3233.0,93750.0
JAN23,Female,0-4 years,1092.0,1084.0,764.0,305.0,298.0,56.0,83.0,128.0,3806.0
JAN23,Female,5-9 years,838.0,1010.0,695.0,259.0,253.0,43.0,75.0,117.0,3287.0
JAN23,Female,10-14 years,882.0,904.0,612.0,180.0,215.0,43.0,52.0,106.0,2992.0
JAN23,Female,15-17 years,991.0,738.0,490.0,154.0,275.0,89.0,72.0,85.0,2889.0
JAN23,Female,18-19 years,946.0,734.0,427.0,176.0,232.0,108.0,78.0,86.0,2781.0
JAN23,Female,20-24 years,1879.0,1836.0,1084.0,474.0,518.0,214.0,134.0,208.0,6327.0
JAN23,Female,25-29 years,1247.0,1919.0,856.0,436.0,454.0,173.0,110.0,209.0,5385.0
JAN23,Female,30-34 years,1205.0,2223.0,967.0,532.0,481.0,144.0,128.0,234.0,5889.0
JAN23,Female,35-39 years,1126.0,2101.0,944.0,537.0,449.0,151.0,126.0,229.0,5645.0
JAN23,Female,40-44 years,1056.0,1880.0,771.0,453.0,360.0,114.0,94.0,199.0,4904.0
JAN23,Female,45-49 years,848.0,1364.0,553.0,318.0,246.0,82.0,60.0,146.0,3613.0
JAN23,Female,50-54 years,636.0,1006.0,414.0,293.0,190.0,75.0,49.0,117.0,2772.0
JAN23,Female,55-59 years,355.0,633.0,256.0,166.0,103.0,54.0,38.0,87.0,1691.0
JAN23,Female,60-64 years,275.0,423.0,189.0,81.0,63.0,44.0,22.0,48.0,1142.0
JAN23,Female,65+ years,396.0,640.0,196.0,156.0,57.0,85.0,35.0,70.0,1634.0
JAN23,Female,All Females,13772.0,18495.0,9218.0,4520.0,4194.0,1475.0,1156.0,2069.0,54757.0
JAN23,Male,0-4 years,1137.0,1096.0,866.0,326.0,343.0,60.0,75.0,140.0,4037.0
JAN23,Male,5-9 years,957.0,1218.0,783.0,241.0,252.0,40.0,80.0,107.0,3674.0
JAN23,Male,10-14 years,792.0,943.0,624.0,184.0,209.0,33.0,66.0,99.0,2946.0
JAN23,Male,15-17 years,566.0,554.0,363.0,95.0,149.0,44.0,34.0,46.0,1848.0
JAN23,Male,18-19 years,465.0,504.0,225.0,79.0,125.0,51.0,33.0,32.0,1506.0
JAN23,Male,20-24 years,916.0,973.0,457.0,128.0,266.0,110.0,70.0,57.0,2972.0
JAN23,Male,25-29 years,528.0,845.0,293.0,119.0,181.0,86.0,49.0,44.0,2135.0
JAN23,Male,30-34 years,523.0,963.0,341.0,121.0,207.0,86.0,56.0,73.0,2364.0
JAN23,Male,35-39 years,541.0,1082.0,403.0,155.0,209.0,77.0,67.0,85.0,2607.0
JAN23,Male,40-44 years,637.0,1115.0,459.0,170.0,191.0,93.0,70.0,93.0,2820.0
JAN23,Male,45-49 years,585.0,1108.0,410.0,187.0,180.0,94.0,61.0,87.0,2702.0
JAN23,Male,50-54 years,546.0,883.0,358.0,177.0,145.0,78.0,65.0,110.0,2353.0
JAN23,Male,55-59 years,380.0,609.0,260.0,114.0,100.0,90.0,37.0,91.0,1673.0
JAN23,Male,60-64 years,237.0,373.0,150.0,82.0,63.0,58.0,23.0,56.0,1038.0
JAN23,Male,65+ years,340.0,570.0,221.0,127.0,71.0,120.0,34.0,73.0,1555.0
JAN23,Male,All Males,9150.0,12836.0,6213.0,2305.0,2691.0,1120.0,820.0,1193.0,36230.0
JAN23,Total,0-4 years,2229.0,2180.0,1630.0,631.0,641.0,116.0,158.0,268.0,7843.0
JAN23,Total,5-9 years,1795.0,2228.0,1478.0,500.0,505.0,83.0,155.0,224.0,6961.0
JAN23,Total,10-14 years,1674.0,1847.0,1236.0,364.0,424.0,76.0,118.0,205.0,5938.0
JAN23,Total,15-17 years,1557.0,1292.0,853.0,249.0,424.0,133.0,106.0,131.0,4737.0
JAN23,Total,18-19 years,1411.0,1238.0,652.0,255.0,357.0,159.0,111.0,118.0,4287.0
JAN23,Total,20-24 years,2795.0,2809.0,1541.0,602.0,784.0,324.0,204.0,265.0,9299.0
JAN23,Total,25-29 years,1775.0,2764.0,1149.0,555.0,635.0,259.0,159.0,253.0,7520.0
JAN23,Total,30-34 years,1728.0,3186.0,1308.0,653.0,688.0,230.0,184.0,307.0,8253.0
JAN23,Total,35-39 years,1667.0,3183.0,1347.0,692.0,658.0,228.0,193.0,314.0,8252.0
JAN23,Total,40-44 years,1693.0,2995.0,1230.0,623.0,551.0,207.0,164.0,292.0,7724.0
JAN23,Total,45-49 years,1433.0,2472.0,963.0,505.0,426.0,176.0,121.0,233.0,6315.0
JAN23,Total,50-54 years,1182.0,1889.0,772.0,470.0,335.0,153.0,114.0,227.0,5125.0
JAN23,Total,55-59 years,735.0,1242.0,516.0,280.0,203.0,144.0,75.0,178.0,3364.0
JAN23,Total,60-64 years,512.0,796.0,339.0,163.0,126.0,102.0,45.0,104.0,2180.0
JAN23,Total,65+ years,736.0,1210.0,417.0,283.0,128.0,205.0,69.0,143.0,3189.0
JAN23,Total,All Ages,22922.0,31331.0,15431.0,6825.0,6885.0,2595.0,1976.0,3262.0,90987.0
DEC22,Female,0-4 years,1059.0,1076.0,756.0,303.0,304.0,56.0,75.0,120.0,3746.0
DEC22,Female,5-9 years,797.0,1038.0,661.0,258.0,259.0,46.0,83.0,91.0,3231.0
DEC22,Female,10-14 years,878.0,870.0,569.0,216.0,223.0,45.0,54.0,108.0,2962.0
DEC22,Female,15-17 years,1056.0,740.0,466.0,185.0,263.0,89.0,75.0,80.0,2944.0
DEC22,Female,18-19 years,926.0,711.0,417.0,174.0,229.0,110.0,77.0,87.0,2723.0
DEC22,Female,20-24 years,1805.0,1808.0,996.0,430.0,474.0,217.0,134.0,226.0,6073.0
DEC22,Female,25-29 years,1203.0,1904.0,793.0,444.0,453.0,176.0,105.0,217.0,5279.0
DEC22,Female,30-34 years,1166.0,2201.0,899.0,515.0,418.0,156.0,122.0,247.0,5713.0
DEC22,Female,35-39 years,1136.0,2136.0,855.0,564.0,390.0,153.0,125.0,259.0,5601.0
DEC22,Female,40-44 years,1061.0,1891.0,676.0,450.0,338.0,119.0,99.0,197.0,4818.0
DEC22,Female,45-49 years,830.0,1382.0,507.0,309.0,220.0,85.0,63.0,151.0,3544.0
DEC22,Female,50-54 years,626.0,1000.0,400.0,271.0,181.0,74.0,47.0,114.0,2707.0
DEC22,Female,55-59 years,349.0,626.0,234.0,168.0,95.0,59.0,33.0,87.0,1647.0
DEC22,Female,60-64 years,278.0,420.0,170.0,95.0,63.0,47.0,21.0,59.0,1151.0
DEC22,Female,65+ years,387.0,637.0,192.0,133.0,59.0,86.0,28.0,69.0,1588.0
DEC22,Female,All Females,13557.0,18440.0,8591.0,4515.0,3969.0,1518.0,1141.0,2112.0,53727.0
DEC22,Male,0-4 years,1130.0,1067.0,835.0,303.0,371.0,62.0,75.0,132.0,3972.0
DEC22,Male,5-9 years,896.0,1172.0,714.0,251.0,279.0,42.0,77.0,101.0,3531.0
DEC22,Male,10-14 years,790.0,923.0,566.0,194.0,222.0,35.0,68.0,91.0,2886.0
DEC22,Male,15-17 years,641.0,570.0,339.0,101.0,162.0,40.0,35.0,46.0,1931.0
DEC22,Male,18-19 years,428.0,502.0,222.0,78.0,122.0,51.0,42.0,37.0,1481.0
DEC22,Male,20-24 years,837.0,957.0,431.0,142.0,255.0,113.0,76.0,64.0,2873.0
DEC22,Male,25-29 years,493.0,825.0,275.0,103.0,178.0,90.0,44.0,55.0,2059.0
DEC22,Male,30-34 years,481.0,942.0,318.0,127.0,197.0,81.0,61.0,81.0,2276.0
DEC22,Male,35-39 years,516.0,1090.0,370.0,152.0,194.0,78.0,71.0,88.0,2553.0
DEC22,Male,40-44 years,599.0,1168.0,398.0,164.0,184.0,96.0,77.0,96.0,2772.0
DEC22,Male,45-49 years,590.0,1069.0,430.0,191.0,167.0,93.0,56.0,88.0,2678.0
DEC22,Male,50-54 years,537.0,846.0,325.0,180.0,140.0,84.0,63.0,98.0,2266.0
DEC22,Male,55-59 years,376.0,577.0,242.0,109.0,99.0,92.0,37.0,98.0,1627.0
DEC22,Male,60-64 years,225.0,369.0,132.0,69.0,64.0,62.0,21.0,49.0,989.0
DEC22,Male,65+ years,339.0,582.0,188.0,108.0,66.0,118.0,32.0,76.0,1508.0
DEC22,Male,All Males,8878.0,12659.0,5785.0,2272.0,2700.0,1137.0,835.0,1200.0,35402.0
DEC22,Total,0-4 years,2189.0,2143.0,1591.0,606.0,675.0,118.0,150.0,252.0,7718.0
DEC22,Total,5-9 years,1693.0,2210.0,1375.0,509.0,538.0,88.0,160.0,192.0,6762.0
DEC22,Total,10-14 years,1668.0,1793.0,1135.0,410.0,445.0,80.0,122.0,199.0,5848.0
DEC22,Total,15-17 years,1697.0,1310.0,805.0,286.0,425.0,129.0,110.0,126.0,4875.0
DEC22,Total,18-19 years,1354.0,1213.0,639.0,252.0,351.0,161.0,119.0,124.0,4204.0
DEC22,Total,20-24 years,2642.0,2765.0,1427.0,572.0,729.0,330.0,210.0,290.0,8946.0
DEC22,Total,25-29 years,1696.0,2729.0,1068.0,547.0,631.0,266.0,149.0,272.0,7338.0
DEC22,Total,30-34 years,1647.0,3143.0,1217.0,642.0,615.0,237.0,183.0,328.0,7989.0
DEC22,Total,35-39 years,1652.0,3226.0,1225.0,716.0,584.0,231.0,196.0,347.0,8154.0
DEC22,Total,40-44 years,1660.0,3059.0,1074.0,614.0,522.0,215.0,176.0,293.0,7590.0
DEC22,Total,45-49 years,1420.0,2451.0,937.0,500.0,387.0,178.0,119.0,239.0,6222.0
DEC22,Total,50-54 years,1163.0,1846.0,725.0,451.0,321.0,158.0,110.0,212.0,4973.0
DEC22,Total,55-59 years,725.0,1203.0,476.0,277.0,194.0,151.0,70.0,185.0,3274.0
DEC22,Total,60-64 years,503.0,789.0,302.0,164.0,127.0,109.0,42.0,108.0,2140.0
DEC22,Total,65+ years,726.0,1219.0,380.0,241.0,125.0,204.0,60.0,145.0,3096.0
DEC22,Total,All Ages,22435.0,31099.0,14376.0,6787.0,6669.0,2655.0,1976.0,3312.0,89129.0
NOV22,Female,0-4 years,1123.0,1107.0,763.0,300.0,294.0,68.0,77.0,127.0,3856.0
NOV22,Female,5-9 years,840.0,1073.0,648.0,263.0,238.0,41.0,86.0,115.0,3302.0
NOV22,Female,10-14 years,911.0,943.0,571.0,211.0,220.0,47.0,58.0,110.0,3070.0
NOV22,Female,15-17 years,1140.0,748.0,497.0,178.0,285.0,88.0,77.0,75.0,3079.0
NOV22,Female,18-19 years,980.0,758.0,426.0,177.0,232.0,115.0,80.0,85.0,2847.0
NOV22,Female,20-24 years,1946.0,1929.0,1033.0,430.0,502.0,238.0,141.0,217.0,6412.0
NOV22,Female,25-29 years,1298.0,1946.0,837.0,459.0,453.0,181.0,105.0,209.0,5474.0
NOV22,Female,30-34 years,1209.0,2312.0,958.0,542.0,439.0,171.0,133.0,256.0,6005.0
NOV22,Female,35-39 years,1199.0,2168.0,862.0,560.0,432.0,156.0,131.0,267.0,5762.0
NOV22,Female,40-44 years,1083.0,1936.0,727.0,462.0,317.0,133.0,105.0,217.0,4962.0
NOV22,Female,45-49 years,853.0,1384.0,527.0,328.0,248.0,96.0,68.0,169.0,3669.0
NOV22,Female,50-54 years,648.0,1015.0,420.0,275.0,194.0,77.0,48.0,121.0,2795.0
NOV22,Female,55-59 years,379.0,652.0,245.0,171.0,104.0,58.0,31.0,92.0,1728.0
NOV22,Female,60-64 years,276.0,418.0,164.0,88.0,74.0,50.0,20.0,47.0,1133.0
NOV22,Female,65+ years,399.0,638.0,202.0,131.0,65.0,91.0,28.0,63.0,1614.0
NOV22,Female,All Females,14284.0,19027.0,8880.0,4575.0,4097.0,1610.0,1188.0,2170.0,55708.0
NOV22,Male,0-4 years,1188.0,1116.0,832.0,295.0,351.0,63.0,76.0,142.0,4059.0
NOV22,Male,5-9 years,942.0,1159.0,730.0,256.0,259.0,38.0,74.0,116.0,3571.0
NOV22,Male,10-14 years,816.0,961.0,600.0,228.0,209.0,34.0,72.0,94.0,3013.0
NOV22,Male,15-17 years,657.0,617.0,351.0,108.0,147.0,46.0,36.0,47.0,2003.0
NOV22,Male,18-19 years,454.0,481.0,230.0,71.0,118.0,50.0,47.0,41.0,1490.0
NOV22,Male,20-24 years,905.0,1009.0,454.0,146.0,264.0,116.0,77.0,60.0,3025.0
NOV22,Male,25-29 years,536.0,879.0,291.0,147.0,178.0,98.0,45.0,61.0,2231.0
NOV22,Male,30-34 years,487.0,1017.0,353.0,149.0,211.0,86.0,68.0,88.0,2452.0
NOV22,Male,35-39 years,552.0,1112.0,380.0,186.0,217.0,87.0,80.0,85.0,2689.0
NOV22,Male,40-44 years,648.0,1134.0,436.0,180.0,194.0,114.0,83.0,102.0,2880.0
NOV22,Male,45-49 years,610.0,1128.0,432.0,216.0,177.0,97.0,59.0,95.0,2798.0
NOV22,Male,50-54 years,531.0,891.0,327.0,187.0,153.0,97.0,66.0,106.0,2351.0
NOV22,Male,55-59 years,375.0,579.0,258.0,129.0,100.0,90.0,39.0,98.0,1665.0
NOV22,Male,60-64 years,233.0,399.0,141.0,87.0,58.0,63.0,23.0,53.0,1052.0
NOV22,Male,65+ years,339.0,569.0,203.0,115.0,69.0,129.0,29.0,75.0,1525.0
NOV22,Male,All Males,9273.0,13051.0,6018.0,2500.0,2705.0,1208.0,874.0,1263.0,36804.0
NOV22,Total,0-4 years,2311.0,2223.0,1595.0,595.0,645.0,131.0,153.0,269.0,7915.0
NOV22,Total,5-9 years,1782.0,2232.0,1378.0,519.0,497.0,79.0,160.0,231.0,6873.0
NOV22,Total,10-14 years,1727.0,1904.0,1171.0,439.0,429.0,81.0,130.0,204.0,6083.0
NOV22,Total,15-17 years,1797.0,1365.0,848.0,286.0,432.0,134.0,113.0,122.0,5082.0
NOV22,Total,18-19 years,1434.0,1239.0,656.0,248.0,350.0,165.0,127.0,126.0,4337.0
NOV22,Total,20-24 years,2851.0,2938.0,1487.0,576.0,766.0,354.0,218.0,277.0,9437.0
NOV22,Total,25-29 years,1834.0,2825.0,1128.0,606.0,631.0,279.0,150.0,270.0,7705.0
NOV22,Total,30-34 years,1696.0,3329.0,1311.0,691.0,650.0,257.0,201.0,344.0,8457.0
NOV22,Total,35-39 years,1751.0,3280.0,1242.0,746.0,649.0,243.0,211.0,352.0,8451.0
NOV22,Total,40-44 years,1731.0,3070.0,1163.0,642.0,511.0,247.0,188.0,319.0,7842.0
NOV22,Total,45-49 years,1463.0,2512.0,959.0,544.0,425.0,193.0,127.0,264.0,6467.0
NOV22,Total,50-54 years,1179.0,1906.0,747.0,462.0,347.0,174.0,114.0,227.0,5146.0
NOV22,Total,55-59 years,754.0,1231.0,503.0,300.0,204.0,148.0,70.0,190.0,3393.0
NOV22,Total,60-64 years,509.0,817.0,305.0,175.0,132.0,113.0,43.0,100.0,2185.0
NOV22,Total,65+ years,738.0,1207.0,405.0,246.0,134.0,220.0,57.0,138.0,3139.0
NOV22,Total,All Ages,23557.0,32078.0,14898.0,7075.0,6802.0,2818.0,2062.0,3433.0,92512.0
OCT22,Female,0-4 years,1108.0,1096.0,763.0,291.0,301.0,61.0,71.0,119.0,3809.0
OCT22,Female,5-9 years,803.0,1040.0,677.0,251.0,264.0,43.0,85.0,104.0,3264.0
OCT22,Female,10-14 years,870.0,921.0,565.0,199.0,199.0,39.0,57.0,103.0,2951.0
