MONTH,AGE GROUP,DATE,NSW,VIC,QLD,WA,SA,TAS,ACT,NT,NATIONAL
Jul21,55 to 59,2021-07-31,774.0,1280.0,424.0,265.0,145.0,100.0,58.0,169.0,3212.0
Jul21,60 to 64,2021-07-31,456.0,781.0,280.0,158.0,80.0,77.0,26.0,99.0,1956.0
Jul21,65+,2021-07-31,630.0,1212.0,318.0,223.0,84.0,145.0,39.0,142.0,2793.0
Jul22,0 to 4,2022-07-31,2300.0,2207.0,1424.0,595.0,604.0,102.0,145.0,249.0,7614.0
Jul22,10 to 14,2022-07-31,1732.0,1833.0,1052.0,398.0,425.0,79.0,128.0,173.0,5810.0
Jul22,15 to 19,2022-07-31,3127.0,2550.0,1436.0,585.0,806.0,284.0,211.0,260.0,9241.0
Jul22,20 to 24,2022-07-31,2799.0,2912.0,1394.0,557.0,797.0,343.0,191.0,300.0,9261.0
Jul22,25 to 29,2022-07-31,1675.0,2832.0,1000.0,535.0,630.0,244.0,163.0,228.0,7288.0
Jul22,30 to 34,2022-07-31,1691.0,3337.0,1118.0,626.0,639.0,231.0,199.0,294.0,8100.0
Jul22,35 to 39,2022-07-31,1747.0,3344.0,1139.0,655.0,664.0,244.0,186.0,287.0,8242.0
Jul22,40 to 44,2022-07-31,1631.0,3011.0,1051.0,600.0,518.0,239.0,186.0,308.0,7519.0
Jul22,45 to 49,2022-07-31,1412.0,2447.0,913.0,497.0,446.0,183.0,133.0,224.0,6241.0
Jul22,5 to 9,2022-07-31,1763.0,2151.0,1256.0,511.0,491.0,91.0,148.0,204.0,6608.0
Jul22,50 to 54,2022-07-31,1140.0,1939.0,718.0,410.0,322.0,183.0,118.0,182.0,4991.0
Jul22,55 to 59,2022-07-31,713.0,1227.0,459.0,252.0,218.0,158.0,75.0,169.0,3260.0
Jul22,60 to 64,2022-07-31,519.0,788.0,281.0,159.0,141.0,120.0,34.0,98.0,2138.0
Jul22,65+,2022-07-31,659.0,1174.0,375.0,256.0,143.0,210.0,63.0,131.0,3008.0
Jun18,0 to 4,2018-06-30,2457.0,2568.0,1433.0,509.0,587.0,87.0,212.0,293.0,8137.0
Jun18,10 to 14,2018-06-30,1777.0,1856.0,940.0,370.0,362.0,71.0,79.0,270.0,5719.0
Jun18,15 to 19,2018-06-30,3397.0,2996.0,1269.0,632.0,799.0,303.0,204.0,296.0,9877.0
Jun18,20 to 24,2018-06-30,2747.0,3353.0,1106.0,518.0,799.0,294.0,181.0,223.0,9198.0
Jun18,25 to 29,2018-06-30,1636.0,3074.0,892.0,502.0,576.0,189.0,155.0,212.0,7205.0
Jun18,30 to 34,2018-06-30,1697.0,3300.0,1007.0,603.0,669.0,199.0,130.0,225.0,7802.0
Jun18,35 to 39,2018-06-30,1860.0,3422.0,1069.0,571.0,612.0,235.0,142.0,254.0,8136.0
Jun18,40 to 44,2018-06-30,1698.0,3005.0,973.0,544.0,513.0,187.0,115.0,252.0,7262.0
Jun18,45 to 49,2018-06-30,1557.0,2582.0,793.0,420.0,401.0,187.0,78.0,227.0,6232.0
Jun18,5 to 9,2018-06-30,1802.0,2114.0,1097.0,458.0,394.0,74.0,121.0,312.0,6360.0
Jun18,50 to 54,2018-06-30,1129.0,1628.0,555.0,298.0,274.0,141.0,72.0,173.0,4265.0
Jun18,55 to 59,2018-06-30,737.0,1029.0,348.0,181.0,176.0,89.0,46.0,125.0,2725.0
Jun18,60 to 64,2018-06-30,444.0,726.0,198.0,124.0,100.0,42.0,28.0,98.0,1758.0
Jun18,65+,2018-06-30,474.0,1152.0,201.0,172.0,72.0,75.0,27.0,103.0,2272.0
Jun19,0 to 4,2019-06-30,2237.0,2700.0,1528.0,615.0,613.0,100.0,185.0,276.0,8250.0
Jun19,10 to 14,2019-06-30,1839.0,2003.0,1001.0,463.0,386.0,60.0,91.0,424.0,6258.0
Jun19,15 to 19,2019-06-30,3417.0,2953.0,1293.0,644.0,765.0,332.0,196.0,416.0,10008.0
Jun19,20 to 24,2019-06-30,2851.0,3238.0,1180.0,567.0,792.0,313.0,161.0,235.0,9312.0
Jun19,25 to 29,2019-06-30,1608.0,2939.0,987.0,521.0,511.0,238.0,136.0,186.0,7108.0
Jun19,30 to 34,2019-06-30,1762.0,3247.0,1011.0,644.0,663.0,238.0,152.0,240.0,7935.0
Jun19,35 to 39,2019-06-30,1861.0,3367.0,1039.0,651.0,574.0,260.0,139.0,244.0,8109.0
Jun19,40 to 44,2019-06-30,1692.0,2874.0,911.0,566.0,444.0,211.0,134.0,210.0,7008.0
Jun19,45 to 49,2019-06-30,1588.0,2466.0,769.0,507.0,384.0,191.0,73.0,175.0,6139.0
Jun19,5 to 9,2019-06-30,1670.0,2503.0,1225.0,534.0,430.0,59.0,112.0,270.0,6795.0
Jun19,50 to 54,2019-06-30,1125.0,1588.0,539.0,317.0,256.0,153.0,73.0,163.0,4206.0
Jun19,55 to 59,2019-06-30,730.0,1043.0,330.0,188.0,149.0,106.0,47.0,117.0,2707.0
Jun19,60 to 64,2019-06-30,450.0,688.0,201.0,131.0,93.0,52.0,33.0,92.0,1734.0
Jun19,65+,2019-06-30,531.0,1152.0,210.0,162.0,95.0,98.0,31.0,95.0,2373.0
Jun20,0 to 4,2020-06-30,2417.0,2488.0,1364.0,498.0,587.0,101.0,204.0,299.0,7953.0
Jun20,10 to 14,2020-06-30,1628.0,1811.0,869.0,400.0,415.0,70.0,119.0,299.0,5605.0
Jun20,15 to 19,2020-06-30,3379.0,2750.0,1340.0,617.0,785.0,333.0,215.0,348.0,9754.0
Jun20,20 to 24,2020-06-30,2959.0,3283.0,1242.0,558.0,831.0,306.0,195.0,243.0,9597.0
Jun20,25 to 29,2020-06-30,1690.0,3171.0,1054.0,494.0,581.0,212.0,187.0,235.0,7611.0
Jun20,30 to 34,2020-06-30,1654.0,3462.0,1075.0,599.0,664.0,237.0,184.0,247.0,8098.0
Jun20,35 to 39,2020-06-30,1743.0,3454.0,1223.0,624.0,658.0,241.0,179.0,247.0,8344.0
Jun20,40 to 44,2020-06-30,1568.0,3054.0,1050.0,521.0,540.0,165.0,174.0,233.0,7291.0
Jun20,45 to 49,2020-06-30,1510.0,2560.0,849.0,461.0,446.0,190.0,117.0,210.0,6326.0
Jun20,5 to 9,2020-06-30,1734.0,2283.0,1105.0,402.0,438.0,78.0,171.0,272.0,6473.0
Jun20,50 to 54,2020-06-30,1142.0,1869.0,620.0,336.0,306.0,143.0,91.0,153.0,4656.0
Jun20,55 to 59,2020-06-30,669.0,1160.0,351.0,217.0,179.0,100.0,54.0,124.0,2849.0
Jun20,60 to 64,2020-06-30,425.0,736.0,211.0,151.0,102.0,47.0,35.0,94.0,1800.0
Jun20,65+,2020-06-30,545.0,1192.0,236.0,187.0,103.0,82.0,34.0,87.0,2466.0
Jun21,0 to 4,2021-06-30,2405.0,2389.0,1556.0,602.0,553.0,101.0,161.0,261.0,8022.0
Jun21,10 to 14,2021-06-30,2004.0,1857.0,1084.0,497.0,409.0,86.0,102.0,373.0,6409.0
Jun21,15 to 19,2021-06-30,3591.0,2810.0,1493.0,676.0,775.0,317.0,228.0,356.0,10232.0
Jun21,20 to 24,2021-06-30,3067.0,3161.0,1417.0,600.0,773.0,349.0,185.0,274.0,9807.0
Jun21,25 to 29,2021-06-30,1820.0,3258.0,1091.0,581.0,569.0,278.0,163.0,255.0,7996.0
Jun21,30 to 34,2021-06-30,1768.0,3517.0,1225.0,708.0,626.0,241.0,147.0,248.0,8458.0
Jun21,35 to 39,2021-06-30,1843.0,3635.0,1165.0,755.0,611.0,263.0,173.0,319.0,8746.0
Jun21,40 to 44,2021-06-30,1703.0,3275.0,1080.0,622.0,505.0,228.0,159.0,270.0,7819.0
Jun21,45 to 49,2021-06-30,1497.0,2705.0,879.0,460.0,432.0,217.0,126.0,217.0,6520.0
Jun21,5 to 9,2021-06-30,1990.0,2240.0,1337.0,463.0,433.0,106.0,168.0,276.0,7010.0
Jun21,50 to 54,2021-06-30,1161.0,1999.0,668.0,376.0,286.0,166.0,85.0,201.0,4934.0
Jun21,55 to 59,2021-06-30,773.0,1271.0,411.0,262.0,164.0,102.0,60.0,172.0,3211.0
Jun21,60 to 64,2021-06-30,467.0,778.0,255.0,180.0,108.0,76.0,29.0,100.0,1993.0
Jun21,65+,2021-06-30,627.0,1203.0,300.0,223.0,116.0,135.0,38.0,148.0,2789.0
Jun22,0 to 4,2022-06-30,2375.0,2227.0,1490.0,597.0,591.0,101.0,147.0,269.0,7787.0
Jun22,10 to 14,2022-06-30,1805.0,1904.0,1068.0,380.0,442.0,75.0,127.0,209.0,5999.0
Jun22,15 to 19,2022-06-30,3339.0,2583.0,1433.0,591.0,783.0,293.0,210.0,271.0,9485.0
Jun22,20 to 24,2022-06-30,2912.0,2964.0,1419.0,596.0,764.0,330.0,194.0,297.0,9452.0
Jun22,25 to 29,2022-06-30,1759.0,2956.0,1049.0,556.0,633.0,266.0,165.0,259.0,7620.0
Jun22,30 to 34,2022-06-30,1696.0,3396.0,1168.0,622.0,652.0,243.0,188.0,317.0,8257.0
Jun22,35 to 39,2022-06-30,1810.0,3463.0,1194.0,696.0,664.0,245.0,179.0,303.0,8518.0
Jun22,40 to 44,2022-06-30,1643.0,3106.0,1066.0,587.0,550.0,242.0,173.0,302.0,7644.0
Jun22,45 to 49,2022-06-30,1383.0,2553.0,932.0,528.0,467.0,196.0,131.0,264.0,6434.0
Jun22,5 to 9,2022-06-30,1884.0,2269.0,1292.0,484.0,489.0,96.0,147.0,233.0,6889.0
Jun22,50 to 54,2022-06-30,1159.0,1957.0,736.0,412.0,335.0,183.0,111.0,214.0,5097.0
Jun22,55 to 59,2022-06-30,737.0,1226.0,459.0,248.0,211.0,155.0,72.0,163.0,3256.0
Jun22,60 to 64,2022-06-30,516.0,761.0,289.0,156.0,132.0,122.0,33.0,111.0,2117.0
Jun22,65+,2022-06-30,685.0,1168.0,348.0,280.0,148.0,221.0,47.0,123.0,3016.0
Jun23,0 to 4,2023-06-30,2187.0,2279.0,1732.0,620.0,705.0,106.0,137.0,253.0,8013.0
Jun23,10 to 14,2023-06-30,1720.0,1939.0,1249.0,476.0,474.0,66.0,101.0,189.0,6207.0
Jun23,15 to 19,2023-06-30,3213.0,2668.0,1537.0,561.0,790.0,318.0,200.0,222.0,9491.0
Jun23,20 to 24,2023-06-30,2916.0,2876.0,1577.0,616.0,757.0,292.0,205.0,269.0,9483.0
Jun23,25 to 29,2023-06-30,1721.0,2784.0,1252.0,601.0,635.0,257.0,152.0,264.0,7640.0
Jun23,30 to 34,2023-06-30,1729.0,3283.0,1394.0,698.0,670.0,194.0,203.0,287.0,8437.0
Jun23,35 to 39,2023-06-30,1780.0,3358.0,1333.0,770.0,672.0,226.0,190.0,307.0,8614.0
Jun23,40 to 44,2023-06-30,1737.0,3191.0,1257.0,701.0,575.0,235.0,159.0,306.0,8145.0
Jun23,45 to 49,2023-06-30,1410.0,2426.0,1062.0,592.0,466.0,166.0,126.0,243.0,6471.0
Jun23,5 to 9,2023-06-30,1872.0,2337.0,1506.0,588.0,589.0,74.0,144.0,214.0,7319.0
Jun23,50 to 54,2023-06-30,1214.0,1967.0,892.0,548.0,355.0,171.0,110.0,216.0,5453.0
Jun23,55 to 59,2023-06-30,769.0,1331.0,571.0,342.0,211.0,133.0,85.0,163.0,3598.0
Jun23,60 to 64,2023-06-30,581.0,882.0,340.0,184.0,127.0,102.0,58.0,109.0,2378.0
Jun23,65+,2023-06-30,777.0,1303.0,519.0,268.0,149.0,227.0,56.0,120.0,3415.0
Mar18,0 to 4,2018-03-31,2340.0,2539.0,1465.0,538.0,596.0,98.0,204.0,305.0,8072.0
Mar18,10 to 14,2018-03-31,1657.0,1787.0,905.0,356.0,333.0,71.0,93.0,278.0,5468.0
Mar18,15 to 19,2018-03-31,3485.0,3020.0,1277.0,626.0,901.0,315.0,197.0,293.0,10086.0
Mar18,20 to 24,2018-03-31,2738.0,3390.0,1135.0,520.0,840.0,273.0,199.0,209.0,9285.0
Mar18,25 to 29,2018-03-31,1621.0,3056.0,934.0,533.0,593.0,194.0,163.0,222.0,7293.0
Mar18,30 to 34,2018-03-31,1706.0,3342.0,1065.0,630.0,664.0,220.0,135.0,235.0,7964.0
Mar18,35 to 39,2018-03-31,1920.0,3461.0,1069.0,624.0,627.0,231.0,154.0,259.0,8323.0
Mar18,40 to 44,2018-03-31,1750.0,2903.0,928.0,562.0,531.0,210.0,128.0,233.0,7214.0
Mar18,45 to 49,2018-03-31,1512.0,2540.0,757.0,471.0,461.0,195.0,80.0,190.0,6192.0
Mar18,5 to 9,2018-03-31,1754.0,2120.0,1097.0,491.0,418.0,92.0,131.0,300.0,6393.0
Mar18,50 to 54,2018-03-31,1151.0,1720.0,515.0,325.0,250.0,128.0,73.0,174.0,4322.0
Mar18,55 to 59,2018-03-31,725.0,1007.0,344.0,203.0,187.0,84.0,41.0,105.0,2690.0
Mar18,60 to 64,2018-03-31,432.0,763.0,178.0,127.0,92.0,48.0,29.0,107.0,1773.0
Mar18,65+,2018-03-31,506.0,1318.0,186.0,158.0,102.0,60.0,27.0,93.0,2447.0
Mar19,0 to 4,2019-03-31,2319.0,2849.0,1519.0,638.0,685.0,89.0,202.0,289.0,8571.0
Mar19,10 to 14,2019-03-31,1824.0,2018.0,1029.0,431.0,404.0,73.0,85.0,318.0,6174.0
Mar19,15 to 19,2019-03-31,3518.0,2953.0,1364.0,630.0,803.0,361.0,188.0,330.0,10137.0
Mar19,20 to 24,2019-03-31,2940.0,3374.0,1237.0,615.0,848.0,322.0,174.0,261.0,9746.0
Mar19,25 to 29,2019-03-31,1691.0,3025.0,1037.0,611.0,623.0,240.0,167.0,234.0,7591.0
Mar19,30 to 34,2019-03-31,1787.0,3358.0,1086.0,660.0,652.0,228.0,157.0,278.0,8167.0
Mar19,35 to 39,2019-03-31,1948.0,3314.0,1077.0,709.0,620.0,277.0,148.0,295.0,8349.0
Mar19,40 to 44,2019-03-31,1791.0,2979.0,960.0,610.0,511.0,219.0,131.0,251.0,7434.0
Mar19,45 to 49,2019-03-31,1644.0,2518.0,823.0,504.0,436.0,220.0,83.0,220.0,6425.0
Mar19,5 to 9,2019-03-31,1689.0,2562.0,1271.0,519.0,475.0,78.0,121.0,321.0,7030.0
Mar19,50 to 54,2019-03-31,1183.0,1685.0,554.0,339.0,283.0,154.0,71.0,186.0,4440.0
Mar19,55 to 59,2019-03-31,796.0,1066.0,343.0,252.0,163.0,100.0,55.0,125.0,2887.0
Mar19,60 to 64,2019-03-31,458.0,690.0,223.0,158.0,91.0,55.0,30.0,85.0,1788.0
Mar19,65+,2019-03-31,567.0,1124.0,243.0,185.0,82.0,100.0,29.0,105.0,2432.0
Mar20,0 to 4,2020-03-31,2427.0,2641.0,1545.0,529.0,583.0,104.0,203.0,253.0,8274.0
Mar20,10 to 14,2020-03-31,1843.0,1921.0,1136.0,386.0,396.0,75.0,117.0,372.0,6238.0
Mar20,15 to 19,2020-03-31,3431.0,2852.0,1394.0,645.0,784.0,313.0,223.0,404.0,10025.0
Mar20,20 to 24,2020-03-31,3012.0,3342.0,1226.0,566.0,841.0,319.0,173.0,270.0,9728.0
Mar20,25 to 29,2020-03-31,1816.0,3149.0,963.0,499.0,517.0,244.0,185.0,238.0,7594.0
Mar20,30 to 34,2020-03-31,1768.0,3415.0,1039.0,625.0,652.0,246.0,177.0,274.0,8170.0
Mar20,35 to 39,2020-03-31,1874.0,3497.0,1113.0,647.0,654.0,272.0,165.0,275.0,8469.0
Mar20,40 to 44,2020-03-31,1621.0,3154.0,874.0,544.0,541.0,197.0,166.0,227.0,7304.0
Mar20,45 to 49,2020-03-31,1622.0,2640.0,800.0,475.0,441.0,183.0,110.0,207.0,6463.0
Mar20,5 to 9,2020-03-31,1805.0,2391.0,1272.0,406.0,421.0,80.0,152.0,251.0,6771.0
Mar20,50 to 54,2020-03-31,1177.0,1827.0,568.0,337.0,260.0,171.0,88.0,167.0,4591.0
Mar20,55 to 59,2020-03-31,679.0,1215.0,345.0,221.0,181.0,96.0,68.0,133.0,2934.0
Mar20,60 to 64,2020-03-31,418.0,739.0,251.0,133.0,95.0,51.0,35.0,94.0,1816.0
Mar20,65+,2020-03-31,544.0,1284.0,218.0,201.0,115.0,84.0,31.0,81.0,2554.0
Mar21,0 to 4,2021-03-31,2531.0,2332.0,1550.0,618.0,594.0,103.0,175.0,286.0,8180.0
Mar21,10 to 14,2021-03-31,1942.0,1851.0,1061.0,487.0,450.0,79.0,117.0,333.0,6312.0
Mar21,15 to 19,2021-03-31,3521.0,2675.0,1484.0,721.0,821.0,330.0,217.0,334.0,10086.0
Mar21,20 to 24,2021-03-31,3155.0,3178.0,1330.0,650.0,840.0,337.0,189.0,277.0,9933.0
Mar21,25 to 29,2021-03-31,1859.0,3191.0,1079.0,656.0,556.0,280.0,156.0,253.0,7999.0
Mar21,30 to 34,2021-03-31,1807.0,3486.0,1155.0,705.0,680.0,271.0,197.0,281.0,8549.0
Mar21,35 to 39,2021-03-31,1909.0,3480.0,1197.0,744.0,653.0,264.0,190.0,340.0,8745.0
Mar21,40 to 44,2021-03-31,1720.0,3109.0,1014.0,645.0,528.0,232.0,156.0,253.0,7635.0
Mar21,45 to 49,2021-03-31,1585.0,2570.0,874.0,480.0,411.0,212.0,133.0,238.0,6484.0
Mar21,5 to 9,2021-03-31,1989.0,2206.0,1283.0,466.0,486.0,101.0,158.0,296.0,6974.0
Mar21,50 to 54,2021-03-31,1175.0,1871.0,623.0,406.0,305.0,155.0,75.0,227.0,4828.0
Mar21,55 to 59,2021-03-31,790.0,1152.0,396.0,266.0,177.0,111.0,61.0,170.0,3116.0
Mar21,60 to 64,2021-03-31,476.0,707.0,229.0,176.0,104.0,62.0,30.0,105.0,1888.0
Mar21,65+,2021-03-31,634.0,1096.0,280.0,202.0,131.0,121.0,38.0,133.0,2633.0
Mar22,0 to 4,2022-03-31,2577.0,2297.0,1510.0,575.0,609.0,104.0,153.0,264.0,8085.0
Mar22,10 to 14,2022-03-31,1841.0,1976.0,1100.0,365.0,455.0,77.0,124.0,271.0,6205.0
Mar22,15 to 19,2022-03-31,3351.0,2670.0,1471.0,566.0,803.0,293.0,206.0,321.0,9667.0
Mar22,20 to 24,2022-03-31,3020.0,2993.0,1425.0,612.0,786.0,375.0,201.0,283.0,9668.0
Mar22,25 to 29,2022-03-31,1783.0,2986.0,1114.0,575.0,617.0,285.0,169.0,222.0,7730.0
Mar22,30 to 34,2022-03-31,1700.0,3405.0,1129.0,647.0,615.0,264.0,197.0,302.0,8230.0
Mar22,35 to 39,2022-03-31,1835.0,3371.0,1265.0,711.0,622.0,266.0,181.0,293.0,8519.0
Mar22,40 to 44,2022-03-31,1700.0,3212.0,1109.0,652.0,540.0,271.0,168.0,268.0,7896.0
Mar22,45 to 49,2022-03-31,1403.0,2643.0,954.0,522.0,421.0,216.0,114.0,240.0,6498.0
Mar22,5 to 9,2022-03-31,2014.0,2433.0,1357.0,444.0,510.0,90.0,158.0,251.0,7248.0
Mar22,50 to 54,2022-03-31,1171.0,1987.0,719.0,444.0,281.0,195.0,101.0,202.0,5091.0
Mar22,55 to 59,2022-03-31,698.0,1243.0,443.0,257.0,186.0,163.0,65.0,174.0,3219.0
Mar22,60 to 64,2022-03-31,475.0,736.0,313.0,177.0,120.0,103.0,35.0,107.0,2066.0
Mar22,65+,2022-03-31,660.0,1164.0,344.0,360.0,125.0,208.0,45.0,115.0,3017.0
Mar23,0 to 4,2023-03-31,2335.0,2235.0,1676.0,679.0,701.0,117.0,155.0,243.0,8135.0
Mar23,10 to 14,2023-03-31,1824.0,1901.0,1281.0,440.0,445.0,67.0,111.0,176.0,6231.0
Mar23,15 to 19,2023-03-31,3345.0,2617.0,1621.0,586.0,791.0,318.0,210.0,268.0,9737.0
Mar23,20 to 24,2023-03-31,2973.0,2933.0,1662.0,618.0,796.0,335.0,212.0,280.0,9781.0
Mar23,25 to 29,2023-03-31,1876.0,2858.0,1254.0,636.0,651.0,268.0,154.0,247.0,7921.0
Mar23,30 to 34,2023-03-31,1830.0,3348.0,1360.0,749.0,702.0,226.0,187.0,283.0,8659.0
Mar23,35 to 39,2023-03-31,1845.0,3472.0,1397.0,743.0,693.0,229.0,184.0,325.0,8858.0
Mar23,40 to 44,2023-03-31,1785.0,3090.0,1267.0,691.0,562.0,218.0,159.0,297.0,8044.0
Mar23,45 to 49,2023-03-31,1516.0,2528.0,1008.0,579.0,446.0,189.0,133.0,246.0,6632.0
Mar23,5 to 9,2023-03-31,1941.0,2328.0,1519.0,565.0,544.0,84.0,153.0,204.0,7332.0
Mar23,50 to 54,2023-03-31,1276.0,2036.0,809.0,490.0,334.0,166.0,117.0,229.0,5441.0
Mar23,55 to 59,2023-03-31,816.0,1305.0,562.0,313.0,193.0,139.0,75.0,176.0,3574.0
Mar23,60 to 64,2023-03-31,584.0,845.0,347.0,172.0,134.0,102.0,44.0,105.0,2330.0
Mar23,65+,2023-03-31,829.0,1257.0,480.0,282.0,154.0,230.0,58.0,128.0,3415.0
May18,0 to 4,2018-05-31,2428.0,2784.0,1467.0,507.0,585.0,83.0,214.0,299.0,8353.0
May18,10 to 14,2018-05-31,1757.0,1902.0,994.0,351.0,364.0,77.0,89.0,265.0,5793.0
May18,15 to 19,2018-05-31,3464.0,3101.0,1271.0,609.0,858.0,319.0,222.0,298.0,10124.0
May18,20 to 24,2018-05-31,2786.0,3522.0,1133.0,512.0,840.0,295.0,181.0,202.0,9448.0
May18,25 to 29,2018-05-31,1691.0,3191.0,929.0,510.0,613.0,190.0,160.0,210.0,7467.0
May18,30 to 34,2018-05-31,1738.0,3463.0,1024.0,600.0,665.0,210.0,126.0,239.0,8038.0
May18,35 to 39,2018-05-31,1920.0,3575.0,1081.0,586.0,628.0,250.0,163.0,260.0,8426.0
May18,40 to 44,2018-05-31,1735.0,3112.0,972.0,564.0,551.0,202.0,122.0,246.0,7484.0
May18,45 to 49,2018-05-31,1571.0,2723.0,849.0,456.0,431.0,181.0,85.0,207.0,6486.0
May18,5 to 9,2018-05-31,1781.0,2214.0,1133.0,468.0,419.0,71.0,124.0,302.0,6498.0
May18,50 to 54,2018-05-31,1160.0,1700.0,549.0,284.0,277.0,133.0,73.0,187.0,4349.0
May18,55 to 59,2018-05-31,762.0,1086.0,347.0,197.0,184.0,84.0,41.0,125.0,2821.0
May18,60 to 64,2018-05-31,455.0,754.0,190.0,133.0,106.0,50.0,31.0,106.0,1820.0
May18,65+,2018-05-31,497.0,1211.0,223.0,150.0,95.0,77.0,28.0,100.0,2376.0
May19,0 to 4,2019-05-31,2283.0,2799.0,1530.0,651.0,677.0,105.0,200.0,313.0,8546.0
May19,10 to 14,2019-05-31,1778.0,2047.0,1064.0,439.0,406.0,58.0,85.0,398.0,6269.0
May19,15 to 19,2019-05-31,3611.0,3047.0,1301.0,659.0,814.0,364.0,201.0,358.0,10340.0
May19,20 to 24,2019-05-31,2939.0,3389.0,1240.0,601.0,855.0,336.0,159.0,238.0,9731.0
May19,25 to 29,2019-05-31,1694.0,3118.0,1025.0,557.0,557.0,251.0,161.0,205.0,7553.0
May19,30 to 34,2019-05-31,1858.0,3400.0,1082.0,695.0,665.0,243.0,162.0,253.0,8326.0
May19,35 to 39,2019-05-31,1907.0,3522.0,1073.0,702.0,641.0,269.0,143.0,256.0,8485.0
May19,40 to 44,2019-05-31,1745.0,3009.0,978.0,560.0,498.0,215.0,139.0,229.0,7344.0
May19,45 to 49,2019-05-31,1622.0,2602.0,798.0,531.0,440.0,202.0,84.0,188.0,6449.0
May19,5 to 9,2019-05-31,1626.0,2597.0,1265.0,528.0,463.0,67.0,119.0,296.0,6951.0
May19,50 to 54,2019-05-31,1201.0,1722.0,569.0,357.0,270.0,166.0,72.0,182.0,4529.0
May19,55 to 59,2019-05-31,746.0,1104.0,353.0,217.0,165.0,103.0,52.0,119.0,2851.0
May19,60 to 64,2019-05-31,445.0,757.0,204.0,160.0,98.0,52.0,32.0,92.0,1837.0
May19,65+,2019-05-31,561.0,1197.0,197.0,194.0,89.0,98.0,34.0,96.0,2462.0
May20,0 to 4,2020-05-31,2346.0,2504.0,1345.0,493.0,562.0,103.0,214.0,325.0,7891.0
May20,10 to 14,2020-05-31,1596.0,1805.0,913.0,371.0,353.0,72.0,117.0,339.0,5560.0
May20,15 to 19,2020-05-31,3257.0,2737.0,1330.0,592.0,798.0,310.0,216.0,401.0,9627.0
May20,20 to 24,2020-05-31,2909.0,3189.0,1166.0,555.0,845.0,303.0,182.0,237.0,9367.0
May20,25 to 29,2020-05-31,1685.0,3077.0,1019.0,474.0,549.0,228.0,191.0,203.0,7408.0
May20,30 to 34,2020-05-31,1641.0,3511.0,1030.0,580.0,625.0,229.0,174.0,231.0,8005.0
May20,35 to 39,2020-05-31,1765.0,3443.0,1179.0,598.0,658.0,238.0,184.0,235.0,8269.0
May20,40 to 44,2020-05-31,1568.0,3052.0,974.0,486.0,533.0,177.0,173.0,220.0,7164.0
May20,45 to 49,2020-05-31,1490.0,2543.0,812.0,452.0,452.0,184.0,102.0,190.0,6202.0
May20,5 to 9,2020-05-31,1646.0,2277.0,1084.0,398.0,388.0,71.0,164.0,344.0,6365.0
May20,50 to 54,2020-05-31,1130.0,1812.0,569.0,308.0,307.0,159.0,96.0,157.0,4532.0
May20,55 to 59,2020-05-31,673.0,1112.0,366.0,178.0,182.0,98.0,59.0,120.0,2779.0
May20,60 to 64,2020-05-31,397.0,742.0,215.0,122.0,92.0,49.0,36.0,94.0,1747.0
May20,65+,2020-05-31,512.0,1203.0,226.0,154.0,103.0,76.0,35.0,82.0,2389.0
May21,0 to 4,2021-05-31,2482.0,2398.0,1542.0,607.0,574.0,111.0,171.0,274.0,8155.0
May21,10 to 14,2021-05-31,2030.0,1915.0,1090.0,470.0,420.0,70.0,110.0,346.0,6443.0
May21,15 to 19,2021-05-31,3639.0,2762.0,1475.0,706.0,783.0,327.0,225.0,333.0,10235.0
May21,20 to 24,2021-05-31,3115.0,3185.0,1371.0,587.0,796.0,336.0,178.0,260.0,9801.0
May21,25 to 29,2021-05-31,1846.0,3195.0,1065.0,612.0,581.0,266.0,157.0,245.0,7951.0
May21,30 to 34,2021-05-31,1778.0,3504.0,1179.0,669.0,642.0,245.0,159.0,244.0,8393.0
May21,35 to 39,2021-05-31,1844.0,3533.0,1158.0,750.0,644.0,251.0,173.0,312.0,8641.0
May21,40 to 44,2021-05-31,1741.0,3165.0,1032.0,637.0,517.0,229.0,154.0,265.0,7712.0
May21,45 to 49,2021-05-31,1537.0,2684.0,854.0,454.0,426.0,222.0,113.0,218.0,6491.0
May21,5 to 9,2021-05-31,2028.0,2267.0,1296.0,453.0,454.0,94.0,171.0,276.0,7031.0
May21,50 to 54,2021-05-31,1154.0,1967.0,636.0,418.0,279.0,156.0,79.0,223.0,4905.0
May21,55 to 59,2021-05-31,774.0,1243.0,407.0,228.0,169.0,106.0,62.0,160.0,3143.0
May21,60 to 64,2021-05-31,487.0,784.0,238.0,176.0,112.0,77.0,26.0,99.0,1997.0
May21,65+,2021-05-31,652.0,1185.0,296.0,220.0,135.0,134.0,35.0,138.0,2793.0
May22,0 to 4,2022-05-31,2479.0,2246.0,1479.0,584.0,598.0,123.0,146.0,235.0,7883.0
May22,10 to 14,2022-05-31,1796.0,1942.0,1050.0,352.0,437.0,82.0,127.0,310.0,6089.0
May22,15 to 19,2022-05-31,3389.0,2625.0,1408.0,567.0,790.0,293.0,205.0,336.0,9588.0
May22,20 to 24,2022-05-31,2860.0,2975.0,1436.0,605.0,751.0,346.0,190.0,299.0,9439.0
May22,25 to 29,2022-05-31,1713.0,2991.0,1061.0,593.0,560.0,276.0,159.0,257.0,7589.0
