STATE,RNTRD RENT (WEEKLY) RANGES,NEGATIVE INCOME,NIL INCOME,"$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,499 ($104,000-$129,999)","$2,500-$2,999 ($130,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500-$3,999 ($182,000-$207,999)","$4,000-$4,499 ($208,000-$233,999)","$4,500-$4,999 ($234,000-$259,999)","$5,000-$5,999 ($260,000-$311,999)","$6,000-$7,999 ($312,000-$415,999)","$8,000 OR MORE ($416,000 OR MORE)",PARTIAL INCOME STATED,ALL INCOMES NOT STATED,NOT APPLICABLE,TOTAL,CENSUS_YEAR
Other Territories,$200-$224,0.0,0.0,0.0,5.0,4.0,4.0,0.0,10.0,8.0,15.0,22.0,6.0,8.0,10.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,0.0,132.0,2016
Other Territories,$225-$249,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,4.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,34.0,2016
Other Territories,$250-$274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,8.0,9.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,52.0,2016
Other Territories,$275-$299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2016
Other Territories,$300-$324,0.0,0.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,20.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,73.0,2016
Other Territories,$325-$349,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2016
Other Territories,$350-$374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2016
Other Territories,$375-$399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,2016
Other Territories,$400-$424,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,4.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2016
Other Territories,$425-$449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,26.0,2016
Other Territories,$450-$549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,12.0,0.0,7.0,3.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,49.0,2016
Other Territories,$550-$649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,2016
Other Territories,$650-$749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,2016
Other Territories,$750-$849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2016
Other Territories,$850-$949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
Other Territories,$950 and over,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
Other Territories,Not stated,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,4.0,8.0,11.0,8.0,29.0,12.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,14.0,31.0,0.0,166.0,2016
Other Territories,Not applicable,9.0,6.0,16.0,33.0,27.0,75.0,70.0,107.0,135.0,180.0,182.0,139.0,136.0,243.0,122.0,74.0,60.0,26.0,22.0,20.0,34.0,0.0,231.0,70.0,1590.0,3599.0,2016
Total,Nil payments,668.0,4354.0,2435.0,5275.0,4895.0,11642.0,8481.0,13064.0,13216.0,17211.0,15801.0,12348.0,11538.0,19479.0,11191.0,6826.0,5448.0,2567.0,2583.0,2055.0,1851.0,575.0,12227.0,2494.0,216.0,188445.0,2016
Total,$1-$74,361.0,1122.0,1919.0,9371.0,3922.0,5785.0,3768.0,4659.0,4740.0,5082.0,4541.0,3475.0,3393.0,7058.0,4054.0,2548.0,3261.0,1924.0,1440.0,1175.0,849.0,145.0,7698.0,3279.0,68.0,85655.0,2016
Total,$75-$99,254.0,829.0,1333.0,7175.0,8356.0,9943.0,3189.0,4499.0,3749.0,3234.0,2668.0,1816.0,1467.0,2503.0,1444.0,942.0,882.0,420.0,312.0,253.0,218.0,47.0,3844.0,2508.0,48.0,61930.0,2016
Total,$100-$124,552.0,2447.0,2589.0,13416.0,31169.0,35217.0,10284.0,11984.0,9453.0,8803.0,6373.0,4518.0,3442.0,5799.0,2856.0,1849.0,1898.0,959.0,547.0,532.0,604.0,130.0,8458.0,7047.0,174.0,171086.0,2016
Total,$125-$149,473.0,1639.0,1578.0,6534.0,9669.0,15982.0,12074.0,10769.0,7362.0,6787.0,5000.0,2958.0,2389.0,3483.0,2012.0,1161.0,981.0,456.0,315.0,260.0,262.0,85.0,6334.0,2993.0,114.0,101672.0,2016
Total,$150-$174,674.0,2692.0,2307.0,8655.0,13539.0,25398.0,19685.0,27503.0,15791.0,14772.0,11018.0,6802.0,5147.0,7918.0,3579.0,2008.0,1660.0,707.0,482.0,436.0,548.0,160.0,11200.0,5158.0,193.0,188031.0,2016
Total,$175-$199,483.0,2214.0,1771.0,6051.0,9228.0,17923.0,17714.0,21252.0,15579.0,13467.0,9902.0,5781.0,4548.0,6207.0,2839.0,1374.0,1265.0,620.0,429.0,341.0,440.0,164.0,9440.0,3803.0,213.0,153061.0,2016
Total,$200-$224,802.0,3255.0,2279.0,7744.0,11295.0,23289.0,24436.0,33574.0,31078.0,27860.0,20074.0,12228.0,9580.0,12902.0,5825.0,2770.0,2269.0,866.0,757.0,643.0,653.0,159.0,15799.0,5256.0,215.0,255599.0,2016
Total,$225-$249,487.0,2516.0,1303.0,4416.0,6610.0,14871.0,17539.0,22633.0,22111.0,22187.0,17180.0,11729.0,8611.0,11181.0,5301.0,2527.0,1719.0,720.0,498.0,355.0,488.0,84.0,11584.0,3096.0,177.0,189939.0,2016
Total,$250-$274,852.0,4098.0,2086.0,6806.0,9834.0,22281.0,30260.0,39929.0,40808.0,44595.0,36515.0,24561.0,19063.0,25765.0,11169.0,4955.0,3421.0,1277.0,952.0,728.0,758.0,225.0,22539.0,4707.0,327.0,358519.0,2016
Total,$275-$299,739.0,3502.0,1464.0,4799.0,6510.0,15084.0,23422.0,30938.0,34217.0,39965.0,33235.0,22110.0,16326.0,22118.0,8858.0,4032.0,2791.0,1002.0,754.0,636.0,464.0,150.0,16864.0,3299.0,234.0,293515.0,2016
Total,$300-$324,1226.0,6470.0,2919.0,7381.0,10567.0,22818.0,35294.0,48618.0,56496.0,69640.0,63472.0,45572.0,36446.0,52350.0,23662.0,10815.0,6760.0,2753.0,2230.0,1589.0,1246.0,336.0,34835.0,5270.0,497.0,549240.0,2016
Total,$325-$349,799.0,3779.0,1427.0,3975.0,4962.0,11362.0,18672.0,27352.0,33471.0,44318.0,43018.0,32247.0,26782.0,39612.0,17771.0,7689.0,4953.0,2150.0,1297.0,1067.0,710.0,161.0,21922.0,2708.0,273.0,352486.0,2016
Total,$350-$374,1288.0,6368.0,2429.0,5681.0,7100.0,15484.0,25268.0,37331.0,46163.0,64124.0,65937.0,52470.0,44861.0,71843.0,33983.0,15831.0,9311.0,3938.0,2729.0,2022.0,1131.0,303.0,36989.0,4087.0,440.0,557114.0,2016
Total,$375-$399,777.0,4304.0,1445.0,2967.0,3645.0,7762.0,13370.0,19447.0,25805.0,38329.0,41107.0,35228.0,31225.0,53311.0,27087.0,12892.0,7746.0,3476.0,2208.0,1732.0,880.0,141.0,24190.0,2299.0,207.0,361590.0,2016
Total,$400-$424,1007.0,6371.0,1998.0,4309.0,4213.0,9605.0,15664.0,23490.0,31205.0,46929.0,51279.0,45484.0,42884.0,76572.0,41343.0,21668.0,13381.0,5901.0,4225.0,3363.0,1616.0,309.0,35556.0,3063.0,416.0,491837.0,2016
Total,$425-$449,383.0,2944.0,884.0,1603.0,1505.0,3476.0,5545.0,8669.0,11728.0,18806.0,21046.0,20544.0,19829.0,37849.0,21392.0,11570.0,7366.0,3410.0,2317.0,1727.0,835.0,159.0,15913.0,1052.0,156.0,220710.0,2016
Total,$450-$549,2001.0,13748.0,3748.0,6351.0,5502.0,11807.0,18226.0,25937.0,37494.0,57948.0,65847.0,65237.0,65202.0,140450.0,89401.0,55837.0,43210.0,19076.0,14730.0,11876.0,6490.0,666.0,65686.0,4356.0,536.0,831357.0,2016
Total,$550-$649,1020.0,9180.0,1767.0,2958.0,2225.0,4309.0,6091.0,9049.0,13104.0,20178.0,23758.0,23532.0,25108.0,60946.0,45190.0,33616.0,31686.0,15658.0,13827.0,12269.0,7063.0,663.0,33655.0,1777.0,220.0,398856.0,2016
Total,$650-$749,650.0,4869.0,975.0,1354.0,1053.0,1693.0,2770.0,3654.0,5148.0,8206.0,9588.0,9356.0,10545.0,26732.0,21445.0,18183.0,20094.0,11394.0,10451.0,9987.0,7042.0,668.0,18280.0,788.0,152.0,205087.0,2016
Total,$750-$849,314.0,2526.0,548.0,696.0,506.0,834.0,1168.0,1681.0,2245.0,3637.0,4242.0,4344.0,4724.0,11859.0,9935.0,8720.0,12061.0,6920.0,7057.0,7219.0,5837.0,642.0,10566.0,517.0,58.0,108856.0,2016
Total,$850-$949,129.0,1330.0,233.0,413.0,265.0,421.0,558.0,697.0,1002.0,1764.0,1928.0,2047.0,2242.0,5774.0,4815.0,4272.0,7207.0,4434.0,4445.0,5359.0,4750.0,580.0,6370.0,281.0,66.0,61392.0,2016
Total,$950 and over,443.0,2556.0,630.0,816.0,617.0,1002.0,1193.0,1541.0,2158.0,3055.0,3499.0,3569.0,3693.0,9016.0,7062.0,6195.0,15461.0,8297.0,8203.0,10594.0,13105.0,2726.0,12492.0,665.0,148.0,118737.0,2016
Total,Not stated,2334.0,7893.0,3029.0,6234.0,6388.0,9431.0,8793.0,11250.0,11924.0,14014.0,12589.0,9711.0,8689.0,15263.0,8660.0,5189.0,5493.0,2588.0,1954.0,1760.0,1750.0,556.0,26856.0,25312.0,942.0,208612.0,2016
Total,Not applicable,28546.0,120842.0,74775.0,144228.0,164876.0,514543.0,359449.0,806617.0,749339.0,1012807.0,1011904.0,900385.0,934238.0,1873027.0,1378670.0,951557.0,747860.0,474691.0,442592.0,423777.0,348871.0,61045.0,1235303.0,299906.0,1828733.0,16888577.0,2016
